dataset,openml_id,n_samples_orig,n_samples_mod,n_classes,intervention,alpha_orig,r2_orig,alpha_mod,r2_mod,delta_alpha,direction_pred,direction_correct,feature_key,feature_orig,feature_mod,delta_feature,feat_orig_probe_difficulty,feat_orig_class_entropy,feat_orig_label_noise,feat_orig_fisher_ratio,feat_orig_class_imbalance,feat_orig_n_samples,feat_orig_n_features,feat_orig_n_classes,feat_mod_probe_difficulty,feat_mod_class_entropy,feat_mod_label_noise,feat_mod_fisher_ratio,feat_mod_class_imbalance,feat_mod_n_samples,feat_mod_n_features,feat_mod_n_classes
mushroom,24,5000,5190,2,smote_balance,1.4794139724260826,0.9336665140326906,1.4756054597979724,0.9142988973065412,-0.0038085126281102166,1,0,class_entropy,0.6924250064981696,0.6931471803599453,0.0007221738617756435,0.15153924008603176,0.6924250064981696,0.0,0.05911529485505583,1.0785536159600997,5000,22,2,0.15032973158332408,0.6931471803599453,0.0,0.05892858722079785,0.9996147919876733,5190,22,2
mushroom,24,5000,2854,2,class_imbalance,1.4794139724260826,0.9336665140326906,1.0235347781119306,0.9604794254642411,-0.455879194314152,-1,1,class_entropy,0.6924250064981696,0.3042692198542478,-0.3881557866439218,0.15153924008603176,0.6924250064981696,0.0,0.05911529485505583,1.0785536159600997,5000,22,2,0.09934506541632948,0.3042692198542478,0.002102312543798178,0.021132799618960484,9.98076923076923,2854,22,2
segment,36,2310,2310,7,label_noise_10,0.6312544326314224,0.9524068949065596,0.2690053079994929,0.9828278236057797,-0.36224912463192954,-1,1,label_noise,0.05367965367965368,0.22510822510822512,0.17142857142857143,0.21849315923028217,1.945910148355313,0.05367965367965368,0.04255980362782454,0.9969788519637462,2310,19,7,0.7866560150509321,1.945616511869838,0.22510822510822512,0.03412814447495134,1.061919504643963,2310,19,7
segment,36,2310,2310,7,label_noise_20,0.6312544326314224,0.9524068949065596,0.13820623943502966,0.8902293879995238,-0.4930481931963928,-1,1,label_noise,0.05367965367965368,0.3502164502164502,0.29653679653679654,0.21849315923028217,1.945910148355313,0.05367965367965368,0.04255980362782454,0.9969788519637462,2310,19,7,1.0938917592817905,1.9453935868371708,0.3502164502164502,0.02546685073215906,1.09717868338558,2310,19,7
segment,36,2310,2310,7,feature_noise_03,0.6312544326314224,0.9524068949065596,0.5032914071701456,0.9474687924334072,-0.1279630254612768,-1,1,probe_difficulty,0.21849315923028217,0.3376535858784679,0.11916042664818571,0.21849315923028217,1.945910148355313,0.05367965367965368,0.04255980362782454,0.9969788519637462,2310,19,7,0.3376535858784679,1.945910148355313,0.36103896103896105,0.03742510977713137,0.9969788519637462,2310,19,7
segment,36,2310,2310,7,feature_noise_07,0.6312544326314224,0.9524068949065596,0.512047130116946,0.937829761192761,-0.11920730251447642,-1,1,probe_difficulty,0.21849315923028217,0.6158280169164352,0.397334857686153,0.21849315923028217,1.945910148355313,0.05367965367965368,0.04255980362782454,0.9969788519637462,2310,19,7,0.6158280169164352,1.945910148355313,0.5645021645021645,0.02580814468954598,0.9969788519637462,2310,19,7
segment,36,2310,2310,7,smote_balance,0.6312544326314224,0.9524068949065596,0.6312544326314224,0.9524068949065596,0.0,1,0,class_entropy,1.945910148355313,1.945910148355313,0.0,0.21849315923028217,1.945910148355313,0.05367965367965368,0.04255980362782454,0.9969788519637462,2310,19,7,0.21849315923028217,1.945910148355313,0.05367965367965368,0.04255980362782454,0.9969788519637462,2310,19,7
segment,36,2310,528,7,class_imbalance,0.6312544326314224,0.9524068949065596,0.16342565050839714,0.3798375853073169,-0.4678287821230253,-1,1,class_entropy,1.945910148355313,1.3334730384185027,-0.6124371099368102,0.21849315923028217,1.945910148355313,0.05367965367965368,0.04255980362782454,0.9969788519637462,2310,19,7,0.23941527737226828,1.3334730384185027,0.06628787878787878,0.06507112866556297,9.705882352941176,528,19,7
soybean,42,683,683,19,label_noise_10,1.1678459930280127,0.7507411359638066,0.5398842352867801,0.8754163879549892,-0.6279617577412326,-1,1,label_noise,0.09956076134699854,0.23133235724743778,0.13177159590043924,0.34590410246025366,2.6585715436245123,0.09956076134699854,1.3567083367152692,10.222222222222221,683,35,19,1.054430905493994,2.7162286854112323,0.23133235724743778,0.800000141188878,6.6923076923076925,683,35,19
soybean,42,683,683,19,label_noise_20,1.1678459930280127,0.7507411359638066,0.4366890164422327,0.9049596544670531,-0.73115697658578,-1,1,label_noise,0.09956076134699854,0.4128843338213763,0.31332357247437775,0.34590410246025366,2.6585715436245123,0.09956076134699854,1.3567083367152692,10.222222222222221,683,35,19,1.7424309403325189,2.753128775420322,0.4128843338213763,0.4980693368549225,8.1,683,35,19
soybean,42,683,683,19,feature_noise_03,1.1678459930280127,0.7507411359638066,1.3287491121507127,0.9021633742516678,0.16090311912269994,-1,0,probe_difficulty,0.34590410246025366,0.40008089534617025,0.05417679288591659,0.34590410246025366,2.6585715436245123,0.09956076134699854,1.3567083367152692,10.222222222222221,683,35,19,0.40008089534617025,2.6585715436245123,0.11420204978038068,1.1367073534101908,10.222222222222221,683,35,19
soybean,42,683,683,19,feature_noise_07,1.1678459930280127,0.7507411359638066,0.8705700994460983,0.8454562741936484,-0.2972758935819144,-1,1,probe_difficulty,0.34590410246025366,0.6417829834219015,0.2958788809616479,0.34590410246025366,2.6585715436245123,0.09956076134699854,1.3567083367152692,10.222222222222221,683,35,19,0.6417829834219015,2.6585715436245123,0.22840409956076135,0.6677963274564984,10.222222222222221,683,35,19
soybean,42,683,1748,19,smote_balance,1.1678459930280127,0.7507411359638066,0.9026778645678796,0.9785062300977458,-0.26516812846013316,1,0,class_entropy,2.6585715436245123,2.94443897726644,0.2858674336419278,0.34590410246025366,2.6585715436245123,0.09956076134699854,1.3567083367152692,10.222222222222221,683,35,19,0.1466793788876663,2.94443897726644,0.030892448512585814,2.680185967641807,0.989247311827957,1748,35,19
soybean,42,683,270,19,class_imbalance,1.1678459930280127,0.7507411359638066,0.23026174912250025,0.5711909587372138,-0.9375842439055124,-1,1,class_entropy,2.6585715436245123,2.5462754858726777,-0.1122960577518346,0.34590410246025366,2.6585715436245123,0.09956076134699854,1.3567083367152692,10.222222222222221,683,35,19,0.37852336411677334,2.5462754858726777,0.12962962962962962,1.8802028072884769,10.222222222222221,270,35,19
sonar,40,208,208,2,label_noise_20,0.24035128253757768,0.869477423727115,0.12769060311950456,0.8192812928912422,-0.11266067941807312,-1,1,label_noise,0.16346153846153846,0.3557692307692308,0.19230769230769232,1.5847085544930952,0.6908803042104659,0.16346153846153846,0.0493695273023066,1.1326530612244898,208,60,2,1.1567971015030487,0.6929622577182661,0.3557692307692308,0.022703762482418854,1.029126213592233,208,60,2
sonar,40,208,208,2,feature_noise_03,0.24035128253757768,0.869477423727115,0.18613632311222986,0.8099108324903607,-0.05421495942534782,-1,1,probe_difficulty,1.5847085544930952,1.5863943296101193,0.0016857751170240576,1.5847085544930952,0.6908803042104659,0.16346153846153846,0.0493695273023066,1.1326530612244898,208,60,2,1.5863943296101193,0.6908803042104659,0.15865384615384615,0.04394195353944588,1.1326530612244898,208,60,2
sonar,40,208,208,2,feature_noise_07,0.24035128253757768,0.869477423727115,0.16394267073130886,0.6761966055146217,-0.07640861180626882,-1,1,probe_difficulty,1.5847085544930952,2.064258558774675,0.4795500042815799,1.5847085544930952,0.6908803042104659,0.16346153846153846,0.0493695273023066,1.1326530612244898,208,60,2,2.064258558774675,0.6908803042104659,0.25,0.03176821984925276,1.1326530612244898,208,60,2
sonar,40,208,222,2,smote_balance,0.24035128253757768,0.869477423727115,0.1386403196342965,0.33873518121613044,-0.10171096290328119,1,0,class_entropy,0.6908803042104659,0.6931471803599453,0.002266876149479402,1.5847085544930952,0.6908803042104659,0.16346153846153846,0.0493695273023066,1.1326530612244898,208,60,2,1.6263962401827246,0.6931471803599453,0.14414414414414414,0.05047545972461437,0.9910714285714286,222,60,2
sonar,40,208,122,2,class_imbalance,0.24035128253757768,0.869477423727115,0.11650193433723513,0.8910201807484766,-0.12384934820034255,-1,1,class_entropy,0.6908803042104659,0.30291694333283714,-0.3879633608776287,1.5847085544930952,0.6908803042104659,0.16346153846153846,0.0493695273023066,1.1326530612244898,208,60,2,0.5489243703294829,0.30291694333283714,0.07377049180327869,0.020424055393019336,9.25,122,60,2
splice,46,3190,3190,3,label_noise_10,0.43819534833934415,0.9850892334203832,0.19339222135053594,0.9412869275840606,-0.2448031269888082,-1,1,label_noise,0.4090909090909091,0.4714733542319749,0.06238244514106578,0.439477561557283,1.025975710201908,0.4090909090909091,0.009202876627060722,2.1549479166666665,3190,60,3,0.8528606883248392,1.042716383045399,0.4714733542319749,0.006575766619429099,1.9737827715355805,3190,60,3
splice,46,3190,3190,3,label_noise_20,0.43819534833934415,0.9850892334203832,0.10921791594552026,0.8250818777719552,-0.3289774323938239,-1,1,label_noise,0.4090909090909091,0.5282131661442007,0.11912225705329155,0.439477561557283,1.025975710201908,0.4090909090909091,0.009202876627060722,2.1549479166666665,3190,60,3,1.1649017232418297,1.0620767725391445,0.5282131661442007,0.0044854931836428415,1.7755102040816326,3190,60,3
splice,46,3190,3190,3,feature_noise_03,0.43819534833934415,0.9850892334203832,0.36217311414661024,0.980898005439989,-0.0760222341927339,-1,1,probe_difficulty,0.439477561557283,0.5186201075424529,0.0791425459851699,0.439477561557283,1.025975710201908,0.4090909090909091,0.009202876627060722,2.1549479166666665,3190,60,3,0.5186201075424529,1.025975710201908,0.4068965517241379,0.008567737127111601,2.1549479166666665,3190,60,3
splice,46,3190,3190,3,feature_noise_07,0.43819534833934415,0.9850892334203832,0.19745643945921473,0.9624596253080743,-0.24073890888012942,-1,1,probe_difficulty,0.439477561557283,0.6759988213697684,0.2365212598124854,0.439477561557283,1.025975710201908,0.4090909090909091,0.009202876627060722,2.1549479166666665,3190,60,3,0.6759988213697684,1.025975710201908,0.48119122257053293,0.006509589491636552,2.1549479166666665,3190,60,3
splice,46,3190,4965,3,smote_balance,0.43819534833934415,0.9850892334203832,0.6560741963936606,0.9270964371599608,0.21787884805431645,1,1,class_entropy,1.025975710201908,1.0986122883681095,0.0726365781662015,0.439477561557283,1.025975710201908,0.4090909090909091,0.009202876627060722,2.1549479166666665,3190,60,3,0.38988500173125207,1.0986122883681095,0.26042296072507554,0.012404417517871445,0.9993961352657005,4965,60,3
splice,46,3190,1985,3,class_imbalance,0.43819534833934415,0.9850892334203832,0.23892668136193182,0.6912830389449004,-0.19926866697741233,-1,1,class_entropy,1.025975710201908,0.5651184433428691,-0.46085726685903894,0.439477561557283,1.025975710201908,0.4090909090909091,0.009202876627060722,2.1549479166666665,3190,60,3,0.3176182591738284,0.5651184433428691,0.2785894206549118,0.004375206358177542,9.96987951807229,1985,60,3
vehicle,54,846,846,4,label_noise_10,0.2081859519117617,0.9060778254906936,0.1513017459594624,0.8747554578070385,-0.05688420595229929,-1,1,label_noise,0.3037825059101655,0.42789598108747046,0.12411347517730498,0.5326964092528749,1.385647491881233,0.3037825059101655,0.11423971116332181,1.09,846,18,4,0.8213793908960108,1.3859088850274053,0.42789598108747046,0.08377905143567388,1.0738916256157636,846,18,4
vehicle,54,846,846,4,label_noise_20,0.2081859519117617,0.9060778254906936,0.17632519533470803,0.7453208737171022,-0.03186075657705367,-1,1,label_noise,0.3037825059101655,0.4988179669030733,0.1950354609929078,0.5326964092528749,1.385647491881233,0.3037825059101655,0.11423971116332181,1.09,846,18,4,1.020302378886357,1.3852399028278826,0.4988179669030733,0.06008192670734224,1.1218274111675126,846,18,4
vehicle,54,846,846,4,feature_noise_03,0.2081859519117617,0.9060778254906936,0.22299714745211593,0.7156100542457439,0.014811195540354233,-1,0,probe_difficulty,0.5326964092528749,0.7567106163461894,0.22401420709331454,0.5326964092528749,1.385647491881233,0.3037825059101655,0.11423971116332181,1.09,846,18,4,0.7567106163461894,1.385647491881233,0.33569739952718675,0.10217690289913749,1.09,846,18,4
vehicle,54,846,846,4,feature_noise_07,0.2081859519117617,0.9060778254906936,0.18773131065106707,0.7440407598725369,-0.020454641260694628,-1,1,probe_difficulty,0.5326964092528749,1.0444534959596143,0.5117570867067395,0.5326964092528749,1.385647491881233,0.3037825059101655,0.11423971116332181,1.09,846,18,4,1.0444534959596143,1.385647491881233,0.5059101654846335,0.07184251358560417,1.09,846,18,4
vehicle,54,846,872,4,smote_balance,0.2081859519117617,0.9060778254906936,0.4092815364545627,0.9572380613742961,0.20109558454280102,1,1,class_entropy,1.385647491881233,1.3862943607198905,0.0006468688386576105,0.5326964092528749,1.385647491881233,0.3037825059101655,0.11423971116332181,1.09,846,18,4,0.5224158753292819,1.3862943607198905,0.2855504587155963,0.1147459751060697,0.9954337899543378,872,18,4
vehicle,54,846,281,4,class_imbalance,0.2081859519117617,0.9060778254906936,0.06970148616820795,0.9064568553255499,-0.13848446574355375,-1,1,class_entropy,1.385647491881233,0.7784798032234359,-0.607167688657797,0.5326964092528749,1.385647491881233,0.3037825059101655,0.11423971116332181,1.09,846,18,4,0.3534699716752279,0.7784798032234359,0.1423487544483986,0.055976349579865775,9.909090909090908,281,18,4
vowel,307,990,990,11,label_noise_10,0.4696633796436792,0.8618177671974937,0.2762093491993109,0.8980628611324273,-0.19345403044436832,-1,1,label_noise,0.006060606060606061,0.18686868686868688,0.1808080808080808,1.5238459361553793,2.3978952716983706,0.006060606060606061,0.2736728071081901,0.989010989010989,990,12,11,1.8090143251161646,2.3971785745173317,0.18686868686868688,0.20310133129801097,1.1294117647058823,990,12,11
vowel,307,990,990,11,label_noise_20,0.4696633796436792,0.8618177671974937,0.19372092292192397,0.8758786684726669,-0.2759424567217552,-1,1,label_noise,0.006060606060606061,0.3575757575757576,0.35151515151515156,1.5238459361553793,2.3978952716983706,0.006060606060606061,0.2736728071081901,0.989010989010989,990,12,11,2.0574349064935373,2.394944733496457,0.3575757575757576,0.15622228654891682,1.2894736842105263,990,12,11
vowel,307,990,990,11,feature_noise_03,0.4696633796436792,0.8618177671974937,0.416259479508724,0.8738342328640506,-0.05340390013495522,-1,1,probe_difficulty,1.5238459361553793,1.6052637660359905,0.08141782988061119,1.5238459361553793,2.3978952716983706,0.006060606060606061,0.2736728071081901,0.989010989010989,990,12,11,1.6052637660359905,2.3978952716983706,0.12222222222222222,0.252983931524138,0.989010989010989,990,12,11
vowel,307,990,990,11,feature_noise_07,0.4696633796436792,0.8618177671974937,0.23671520004029645,0.8862566800576073,-0.23294817960338277,-1,1,probe_difficulty,1.5238459361553793,1.8734019685169092,0.3495560323615299,1.5238459361553793,2.3978952716983706,0.006060606060606061,0.2736728071081901,0.989010989010989,990,12,11,1.8734019685169092,2.3978952716983706,0.5444444444444444,0.1814352611349511,0.989010989010989,990,12,11
vowel,307,990,990,11,smote_balance,0.4696633796436792,0.8618177671974937,0.4696633796436792,0.8618177671974937,0.0,1,0,class_entropy,2.3978952716983706,2.3978952716983706,0.0,1.5238459361553793,2.3978952716983706,0.006060606060606061,0.2736728071081901,0.989010989010989,990,12,11,1.5238459361553793,2.3978952716983706,0.006060606060606061,0.2736728071081901,0.989010989010989,990,12,11
vowel,307,990,190,11,class_imbalance,0.4696633796436792,0.8618177671974937,0.04778393280197372,0.8646507243335475,-0.4218794468417055,-1,1,class_entropy,2.3978952716983706,1.9036483888019158,-0.4942468828964548,1.5238459361553793,2.3978952716983706,0.006060606060606061,0.2736728071081901,0.989010989010989,990,12,11,1.2973821179261122,1.9036483888019158,0.25263157894736843,0.35587428292269385,8.181818181818182,190,12,11
cmc,23,1473,1473,3,label_noise_10,0.06285552953213967,0.6097827094341296,0.07020958875846893,0.8511602409950886,0.007354059226329257,-1,0,label_noise,0.5132382892057027,0.5302104548540394,0.0169721656483367,0.9635374894588753,1.066777481863813,0.5132382892057027,0.036870643443620205,1.8832335329341316,1473,9,3,1.0049814178217238,1.0762564428602304,0.5302104548540394,0.02724641881689591,1.690807799442897,1473,9,3
cmc,23,1473,1473,3,label_noise_20,0.06285552953213967,0.6097827094341296,0.06202196662740559,0.8708373199020426,-0.0008335629047340823,-1,1,label_noise,0.5132382892057027,0.5682281059063137,0.05498981670061098,0.9635374894588753,1.066777481863813,0.5132382892057027,0.036870643443620205,1.8832335329341316,1473,9,3,1.050742742885511,1.0830446564992422,0.5682281059063137,0.017106382110091887,1.5454545454545454,1473,9,3
cmc,23,1473,1473,3,feature_noise_03,0.06285552953213967,0.6097827094341296,0.06684059824305046,0.6241991253795771,0.003985068710910783,-1,0,probe_difficulty,0.9635374894588753,0.9830743816095429,0.019536892150667562,0.9635374894588753,1.066777481863813,0.5132382892057027,0.036870643443620205,1.8832335329341316,1473,9,3,0.9830743816095429,1.066777481863813,0.526816021724372,0.03246663338443215,1.8832335329341316,1473,9,3
cmc,23,1473,1473,3,feature_noise_07,0.06285552953213967,0.6097827094341296,0.06912419493184722,0.5580834289224174,0.006268665399707551,-1,0,probe_difficulty,0.9635374894588753,1.0146025276613375,0.05106503820246222,0.9635374894588753,1.066777481863813,0.5132382892057027,0.036870643443620205,1.8832335329341316,1473,9,3,1.0146025276613375,1.066777481863813,0.5648336727766463,0.022786557127171543,1.8832335329341316,1473,9,3
cmc,23,1473,1887,3,smote_balance,0.06285552953213967,0.6097827094341296,0.10292252921367946,0.8747690867760556,0.04006699968153979,1,1,class_entropy,1.066777481863813,1.0986122883681095,0.0318348065042966,0.9635374894588753,1.066777481863813,0.5132382892057027,0.036870643443620205,1.8832335329341316,1473,9,3,0.9791185571917599,1.0986122883681095,0.37042925278219396,0.04231927124114388,0.9984126984126984,1887,9,3
